"Nom_com";"id_insee";"annee";"PO_pop";"LP_pop";"LH_pop";"LC_pop";"Autres_pop";"Total_menages_pop";"PO_menages";"LP_menages";"LH_menages";"LC_menages";"Autres_menages";"Total_menages_menages";"PO_1_pers";"LP_1_pers";"LH_1_pers";"LC_1_pers";"Autres_1_pers";"Total_menages_1_pers";"PO_2_pers";"LP_2_pers";"LH_2_pers";"LC_2_pers";"Autres_2_pers";"Total_menages_2_pers";"PO_3_pers";"LP_3_pers";"LH_3_pers";"LC_3_pers";"Autres_3_pers";"Total_menages_3_pers";"PO_4_pers";"LP_4_pers";"LH_4_pers";"LC_4_pers";"Autres_4_pers";"Total_menages_4_pers";"PO_5_pers";"LP_5_pers";"LH_5_pers";"LC_5_pers";"Autres_5_pers";"Total_menages_5_pers";"PO_6et+_pers";"LP_6et+_pers";"LH_6et+_pers";"LC_6et+_pers";"Autres_6et+_pers";"Total_menages_6et+_pers";"PO_nbper_ecart_type";"LP_nbper_ecart_type";"LH_nbper_ecart_type";"LC_nbper_ecart_type";"Autres_nbper_ecart_type";"Total_menages_nbper_ecart_type";"PO_nbper_moyenne";"LP_nbper_moyenne";"LH_nbper_moyenne";"LC_nbper_moyenne";"Autres_nbper_moyenne";"Total_menages_nbper_moyenne";"PO_surfhpp_ecart_type";"LP_surfhpp_ecart_type";"LH_surfhpp_ecart_type";"LC_surfhpp_ecart_type";"Autres_surfhpp_ecart_type";"Total_menages_surfhpp_ecart_type";"PO_surfhpp_moyenne";"LP_surfhpp_moyenne";"LH_surfhpp_moyenne";"LC_surfhpp_moyenne";"Autres_surfhpp_moyenne";"Total_menages_surfhpp_moyenne";"PO_surfhpp_mediane";"LP_surfhpp_mediane";"LH_surfhpp_mediane";"LC_surfhpp_mediane";"Autres_surfhpp_mediane";"Total_menages_surfhpp_mediane";"PO_sfp_celibataire";"LP_sfp_celibataire";"LH_sfp_celibataire";"LC_sfp_celibataire";"Autres_sfp_celibataire";"Total_menages_sfp_celibataire";"PO_sfp_divorce";"LP_sfp_divorce";"LH_sfp_divorce";"LC_sfp_divorce";"Autres_sfp_divorce";"Total_menages_sfp_divorce";"PO_sfp_marie_pacxe";"LP_sfp_marie_pacse";"LH_sfp_marie_pacse";"LC_sfp_marie_pacse";"Autres_sfp_marie_pacse";"Total_menages_sfp_marie_pacse";"PO_sfp_veuf";"LP_sfp_veuf";"LH_sfp_veuf";"LC_sfp_veuf";"Autres_sfp_veuf";"Total_menages_sfp_veuf";"PO_age_ref_<25ans";"LP_age_ref_<25ans";"LH_age_ref_<25ans";"LC_age_ref_<25ans";"Autres_age_ref_<25ans";"Total_menages_age_ref_<25ans";"PO_age_ref_25-39ans";"LP_age_ref_25-39ans";"LH_age_ref_25-39ans";"LC_age_ref_25-39ans";"Autres_age_ref_25-39ans";"Total_menages_age_ref_25-39ans";"PO_age_ref_40-59ans";"LP_age_ref_40-59ans";"LH_age_ref_40-59ans";"LC_age_ref_40-59ans";"Autres_age_ref_40-59ans";"Total_menages_age_ref_40-59ans";"PO_age_ref_60-74ans";"LP_age_ref_60-74ans";"LH_age_ref_60-74ans";"LC_age_ref_60-74ans";"Autres_age_ref_60-74ans";"Total_menages_age_ref_60-74ans";"PO_age_ref_>74ans";"LP_age_ref_>74ans";"LH_age_ref_>74ans";"LC_age_ref_>74ans";"Autres_age_ref_>74ans";"Total_menages_age_ref_>74ans";"PO_age_ref_ecart_type";"LP_age_ref_ecart_type";"LH_age_ref_ecart_type";"LC_age_ref_ecart_type";"Autres_age_ref_ecart_type";"Total_menages_age_ref_ecart_type";"PO_age_ref_moyenne";"LP_age_ref_moyenne";"LH_age_ref_moyenne";"LC_age_ref_moyenne";"Autres_age_ref_moyenne";"Total_menages_age_ref_moyenne";"PO_age_ref_mediane";"LP_age_ref_mediane";"LH_age_ref_mediane";"LC_age_ref_mediane";"Autres_age_ref_mediane";"Total_menages_age_ref_mediane";"PO_pas_enf18ans";"LP_pas_enf18ans";"LH_pas_enf18ans";"LC_pas_enf18ans";"Autres_pas_enf18ans";"Total_menages_pas_enf18ans";"PO_1et+_enf18ans";"LP_1et+_enf18ans";"LH_1et+_enf18ans";"LC_1et+_enf18ans";"Autres_1et+_enf18ans";"Total_menages_1et+_enf18ans";"PO_pas_enf6ans";"LP_pas_enf6ans";"LH_pas_enf6ans";"LC_pas_enf6ans";"Autres_pas_enf6ans";"Total_menages_pas_enf6ans";"PO_1et+_enf6ans";"LP_1et+_enf6ans";"LH_1et+_enf6ans";"LC_1et+_enf6ans";"Autres_1et+_enf6ans";"Total_menages_1et+_enf6ans";"PO_fmono_parentale";"LP_fmono_parentale";"LH_fmono_parentale";"LC_fmono_parentale";"Autres_fmono_parentale";"Total_menages_fmono_parentale";"PO_duroc_<1an";"LP_duroc_<1an";"LH_duroc_<1an";"LC_duroc_<1an";"Autres_duroc_<1an";"Total_menages_duroc_<1an";"PO_duroc_1an";"LP_duroc_1an";"LH_duroc_1an";"LC_duroc_1an";"Autres_duroc_1an";"Total_menages_duroc_1an";"PO_duroc_2ans";"LP_duroc_2ans";"LH_duroc_2ans";"LC_duroc_2ans";"Autres_duroc_2ans";"Total_menages_duroc_2ans";"PO_duroc_3-4ans";"LP_duroc_3-4ans";"LH_duroc_3-4ans";"LC_duroc_3-4ans";"Autres_duroc_3-4ans";"Total_menages_duroc_3-4ans";"PO_duroc_5-9ans";"LP_duroc_5-9ans";"LH_duroc_5-9ans";"LC_duroc_5-9ans";"Autres_duroc_5-9ans";"Total_menages_duroc_5-9ans";"PO_duroc_>9ans";"LP_duroc_>9ans";"LH_duroc_>9ans";"LC_duroc_>9ans";"Autres_duroc_>9ans";"Total_menages_duroc_>9ans";"PO_duroc_ecart_type";"LP_duroc_ecart_type";"LH_duroc_ecart_type";"LC_duroc_ecart_type";"Autres_duroc_ecart_type";"Total_menages_duroc_ecart_type";"PO_duroc_moyenne";"LP_duroc_moyenne";"LH_duroc_moyenne";"LC_duroc_moyenne";"Autres_duroc_moyenne";"Total_menages_duroc_moyenne";"PO_duroc_mediane";"LP_duroc_mediane";"LH_duroc_mediane";"LC_duroc_mediane";"Autres_duroc_mediane";"Total_menages_duroc_mediane"
"Quercitello";"2B255";2019;"s";"s";"0";"s";"s";45;"s";"s";"0";"s";"s";"24";"s";"s";"0";"s";"s";"13";"s";"0";"0";"0";"0";"s";"s";"0";"0";"0";"s";"s";"0";"0";"0";"0";"0";"0";"s";"0";"0";"0";"0";"s";"0";"0";"0";"0";"0";"0";"s";"s";"0";"s";"s";1;"s";"s";"0";"s";"s";2;"s";"s";"0";"s";"s";40;"s";"s";"0";"s";"s";57;"s";"s";"0";"s";"s";46;"s";"s";"0";"0";"s";"s";"s";"0";"0";"s";"s";"s";"s";"0";"0";"0";"0";"s";"s";"0";"0";"0";"0";"s";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"s";"0";"0";"s";"s";"s";"s";"s";"0";"0";"s";"13";"s";"0";"0";"0";"0";"s";"s";"s";"0";"s";"s";"10";"s";"s";"0";"s";"s";65;"s";"s";"0";"s";"s";67;"s";"s";"0";"s";"s";"s";"s";"0";"0";"0";"0";"s";"s";"s";"0";"s";"s";"s";"s";"0";"0";"0";"0";"s";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"s";"s";"s";"0";"0";"0";"0";"s";"s";"s";"0";"0";"s";"s";"s";"0";"0";"s";"s";"13";"s";"s";"0";"s";"s";"6";"s";"s";"0";"s";"s";"11";"s";"s";"0";"s";"s";11
"Rapaggio";"2B256";2019;"s";"0";"0";"s";"s";20;"s";"0";"0";"s";"s";"s";"s";"0";"0";"0";"s";"s";"s";"0";"0";"0";"s";"s";"s";"0";"0";"s";"0";"s";"0";"0";"0";"s";"0";"s";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"s";"0";"0";"s";"s";1;"s";"0";"0";"s";"s";2;"s";"0";"0";"s";"s";27;"s";"0";"0";"s";"s";42;"s";"0";"0";"s";"s";44;"0";"0";"0";"s";"0";"s";"s";"0";"0";"0";"s";"s";"s";"0";"0";"s";"0";"s";"s";"0";"0";"0";"0";"s";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"s";"0";"0";"s";"s";"s";"s";"0";"0";"s";"0";"s";"s";"0";"0";"0";"0";"s";"s";"0";"0";"s";"s";"s";"s";"0";"0";"s";"s";NA;"s";"0";"0";"s";"s";NA;"s";"0";"0";"s";"s";"s";"s";"0";"0";"s";"0";"s";"s";"0";"0";"s";"s";"s";"0";"0";"0";"s";"0";"s";"0";"0";"0";"s";"0";"s";"0";"0";"0";"s";"0";"s";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"s";"0";"0";"s";"0";"s";"s";"0";"0";"0";"s";"s";"s";"0";"0";"s";"s";"10";"s";"0";"0";"s";"s";"14";"s";"0";"0";"s";"s";12
"Rapale";"2B257";2019;"116";"29";"0";"s";"s";160;"55";"14";"0";"s";"s";"82";"18";"s";"0";"s";"s";"33";"s";"s";"0";"0";"s";"31";"s";"s";"0";"0";"0";"s";"s";"s";"0";"0";"0";"s";"s";"0";"0";"0";"0";"s";"0";"0";"0";"0";"0";"0";"1";"1";"0";"s";"s";1;"2";"2";"0";"s";"s";2;"31";"30";"0";"s";"s";31;"51";"34";"0";"s";"s";47;"49";"19";"0";"s";"s";45;"s";"s";"0";"0";"s";"24";"s";"s";"0";"s";"0";"15";"s";"s";"0";"0";"0";"30";"s";"0";"0";"0";"s";"13";"0";"0";"0";"0";"0";"0";"s";"s";"0";"0";"s";"s";"s";"s";"0";"s";"s";"26";"s";"s";"0";"0";"s";"24";"s";"s";"0";"0";"0";"s";"16";"21";"0";"s";"s";"17";"67";"55";"0";"s";"s";63;"67";"55";"0";"s";"s";63;"s";"s";"0";"s";"s";"69";"s";"s";"0";"0";"0";"13";"s";"s";"0";"s";"s";"s";"s";"s";"0";"0";"0";"s";"s";"s";"0";"0";"0";"s";"s";"s";"0";"0";"0";"s";"s";"s";"0";"0";"0";"s";"s";"s";"0";"0";"s";"s";"s";"s";"0";"0";"0";"s";"s";"s";"0";"0";"s";"15";"30";"s";"0";"s";"s";"42";"11";"5";"0";"s";"s";"10";"13";"5";"0";"s";"s";"12";"11";"3";"0";"s";"s";10
"Riventosa";"2B260";2019;"88";"26";"0";"s";"s";135;"44";"19";"0";"s";"s";"76";"s";"s";"0";"s";"s";"35";"s";"s";"0";"s";"0";"28";"s";"s";"0";"s";"0";"s";"s";"0";"0";"0";"0";"s";"s";"0";"0";"0";"s";"s";"0";"0";"0";"0";"0";"0";"1";"1";"0";"s";"s";1;"2";"1";"0";"s";"s";2;"27";"28";"0";"s";"s";26;"45";"52";"0";"s";"s";44;"42";"47";"0";"s";"s";39;"s";"s";"0";"s";"s";"26";"s";"s";"0";"0";"s";"s";"s";"s";"0";"s";"0";"31";"s";"s";"0";"0";"0";"s";"0";"0";"0";"0";"0";"0";"0";"s";"0";"s";"s";"s";"13";"s";"0";"s";"0";"25";"s";"s";"0";"s";"s";"26";"s";"s";"0";"0";"0";"s";"12";"18";"0";"s";"s";"16";"66";"52";"0";"s";"s";60;"68";"47";"0";"s";"s";61;"s";"s";"0";"s";"s";"s";"s";"s";"0";"s";"s";"s";"s";"s";"0";"s";"s";"s";"s";"s";"0";"s";"0";"s";"0";"s";"0";"s";"0";"s";"s";"s";"0";"0";"0";"s";"s";"s";"0";"s";"s";"s";"s";"s";"0";"0";"s";"s";"s";"s";"0";"s";"s";"s";"s";"s";"0";"s";"0";"15";"s";"s";"0";"s";"s";"35";"10";"5";"0";"s";"s";"9";"14";"5";"0";"s";"s";"11";"11";"3";"0";"s";"s";9
"Rogliano";"2B261";2019;"365";"70";"22";"19";"38";513;"186";"40";"s";"s";"22";"268";"79";"22";"s";"s";"s";"124";"66";"s";"s";"s";"s";"86";"s";"s";"0";"s";"s";"29";"s";"s";"0";"s";"s";"s";"s";"s";"s";"s";"0";"s";"s";"0";"0";"0";"s";"s";"1";"1";"s";"s";"1";1;"2";"2";"s";"s";"2";2;"38";"30";"s";"s";"33";36;"57";"43";"s";"s";"52";54;"50";"34";"s";"s";"48";48;"39";"15";"s";"s";"s";"71";"s";"s";"s";"s";"s";"42";"80";"s";"s";"s";"s";"101";"s";"s";"s";"s";"s";"52";"0";"0";"0";"0";"0";"0";"s";"s";"0";"0";"s";"16";"s";"14";"s";"s";"s";"81";"68";"13";"s";"s";"s";"94";"58";"s";"s";"s";"s";"75";"15";"17";"s";"s";"18";"16";"67";"58";"s";"s";"62";65;"69";"60";"s";"s";"65";67;"150";"s";"s";"s";"s";"211";"36";"s";"s";"s";"s";"57";"s";"s";"s";"s";"s";"244";"s";"s";"0";"s";"s";"24";"13";"s";"s";"s";"s";"25";"s";"s";"s";"0";"s";"21";"s";"s";"s";"0";"s";"17";"s";"s";"0";"0";"0";"11";"18";"s";"s";"0";"s";"30";"26";"s";"s";"s";"s";"45";"116";"s";"s";"s";"11";"144";"11";"7";"s";"s";"8";"10";"14";"6";"s";"s";"8";"12";"13";"3";"s";"s";"9";11
"Rospigliani";"2B263";2019;"36";"s";"0";"s";"s";54;"s";"s";"0";"s";"s";"s";"s";"s";"0";"s";"s";"17";"s";"0";"0";"s";"0";"s";"s";"0";"0";"s";"0";"s";"s";"0";"0";"0";"0";"s";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"s";"0";"s";"s";1;"2";"s";"0";"s";"s";2;"33";"s";"0";"s";"s";30;"54";"s";"0";"s";"s";47;"45";"s";"0";"s";"s";36;"s";"s";"0";"s";"s";"12";"s";"0";"0";"0";"0";"s";"s";"0";"0";"s";"0";"s";"s";"s";"0";"s";"0";"s";"0";"0";"0";"0";"0";"0";"0";"s";"0";"0";"0";"s";"s";"0";"0";"s";"s";"s";"s";"0";"0";"0";"0";"s";"s";"s";"0";"0";"s";"14";"13";"s";"0";"s";"s";"18";"74";"s";"0";"s";"s";68;"75";"s";"0";"s";"s";74;"s";"s";"0";"s";"s";"s";"0";"0";"0";"0";"0";"0";"s";"s";"0";"s";"s";"s";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"s";"s";"0";"s";"0";"s";"0";"0";"0";"0";"0";"0";"s";"0";"0";"0";"0";"s";"s";"0";"0";"s";"0";"s";"s";"s";"0";"s";"s";"s";"s";"s";"0";"s";"s";"19";"7";"s";"0";"s";"s";"7";"14";"s";"0";"s";"s";"11";"15";"s";"0";"s";"s";14
"Rusio";"2B264";2019;"43";"s";"0";"0";"s";62;"s";"s";"0";"0";"s";"s";"s";"s";"0";"0";"s";"18";"s";"s";"0";"0";"0";"s";"s";"0";"0";"0";"0";"s";"s";"0";"0";"0";"0";"s";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"s";"0";"0";"s";1;"2";"s";"0";"0";"s";2;"24";"s";"0";"0";"s";35;"29";"s";"0";"0";"s";38;"24";"s";"0";"0";"s";30;"s";"s";"0";"0";"s";"13";"s";"s";"0";"0";"0";"s";"s";"s";"0";"0";"0";"s";"s";"s";"0";"0";"0";"s";"0";"0";"0";"0";"0";"0";"s";"0";"0";"0";"0";"s";"s";"s";"0";"0";"0";"s";"s";"s";"0";"0";"s";"s";"s";"s";"0";"0";"s";"20";"21";"s";"0";"0";"s";"18";"76";"s";"0";"0";"s";79;"79";"s";"0";"0";"s";80;"s";"s";"0";"0";"s";"s";"s";"0";"0";"0";"0";"s";"s";"s";"0";"0";"s";"s";"0";"0";"0";"0";"0";"0";"s";"0";"0";"0";"0";"s";"s";"s";"0";"0";"0";"s";"0";"0";"0";"0";"0";"0";"0";"s";"0";"0";"0";"s";"s";"s";"0";"0";"0";"s";"s";"s";"0";"0";"0";"s";"s";"s";"0";"0";"s";"s";"8";"s";"0";"0";"s";"10";"17";"s";"0";"0";"s";"17";"19";"s";"0";"0";"s";19
"Rutali";"2B265";2019;"244";"21";"0";"s";"s";283;"118";"s";"0";"s";"s";"143";"42";"s";"0";"0";"s";"56";"s";"s";"0";"s";"s";"53";"s";"s";"0";"s";"s";"23";"s";"0";"0";"0";"0";"s";"s";"0";"0";"0";"0";"s";"s";"0";"0";"0";"0";"s";"1";"1";"0";"s";"s";1;"2";"2";"0";"s";"s";2;"31";"21";"0";"s";"s";29;"50";"44";"0";"s";"s";49;"42";"40";"0";"s";"s";41;"22";"s";"0";"s";"s";"41";"s";"s";"0";"0";"s";"26";"s";"0";"0";"0";"0";"s";"s";"s";"0";"0";"0";"19";"0";"0";"0";"0";"0";"0";"s";"s";"0";"s";"s";"s";"36";"s";"0";"s";"s";"49";"s";"s";"0";"0";"s";"43";"s";"0";"0";"0";"0";"s";"15";"13";"0";"s";"s";"16";"67";"50";"0";"s";"s";64;"67";"54";"0";"s";"s";65;"s";"s";"0";"s";"s";"117";"s";"s";"0";"0";"s";"26";"s";"s";"0";"s";"s";"s";"s";"0";"0";"0";"s";"s";"s";"s";"0";"0";"s";"s";"s";"s";"0";"0";"0";"s";"s";"s";"0";"0";"s";"13";"s";"s";"0";"0";"0";"s";"s";"s";"0";"0";"s";"s";"s";"s";"0";"s";"s";"27";"s";"s";"0";"s";"s";"84";"10";"7";"0";"s";"s";"10";"14";"6";"0";"s";"s";"13";"13";"4";"0";"s";"s";11
"Saliceto";"2B267";2019;"s";"s";"0";"0";"s";42;"s";"s";"0";"0";"s";"s";"s";"s";"0";"0";"s";"s";"s";"0";"0";"0";"0";"s";"s";"0";"0";"0";"0";"s";"0";"s";"0";"0";"0";"s";"s";"0";"0";"0";"0";"s";"0";"0";"0";"0";"0";"0";"s";"s";"0";"0";"s";1;"s";"s";"0";"0";"s";2;"s";"s";"0";"0";"s";42;"s";"s";"0";"0";"s";60;"s";"s";"0";"0";"s";50;"s";"s";"0";"0";"s";"11";"0";"s";"0";"0";"0";"s";"s";"s";"0";"0";"0";"s";"s";"s";"0";"0";"s";"s";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"s";"0";"0";"s";"s";"s";"s";"0";"0";"0";"s";"s";"s";"0";"0";"s";"15";"s";"s";"0";"0";"s";"12";"s";"s";"0";"0";"s";75;"s";"s";"0";"0";"s";76;"s";"s";"0";"0";"s";"s";"0";"0";"0";"0";"0";"0";"s";"s";"0";"0";"s";"s";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"s";"0";"0";"0";"s";"0";"0";"0";"0";"s";"s";"0";"0";"0";"0";"0";"0";"s";"0";"0";"0";"0";"s";"s";"s";"0";"0";"0";"s";"s";"s";"0";"0";"s";"13";"s";"s";"0";"0";"s";"9";"s";"s";"0";"0";"s";"12";"s";"s";"0";"0";"s";9
"Scata";"2B273";2019;"37";"s";"0";"0";"s";53;"s";"s";"0";"0";"s";"24";"s";"s";"0";"0";"s";"s";"s";"0";"0";"0";"0";"s";"s";"s";"0";"0";"0";"s";"s";"s";"0";"0";"0";"s";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"s";"s";"0";"0";"s";1;"s";"s";"0";"0";"s";2;"s";"s";"0";"0";"s";24;"s";"s";"0";"0";"s";36;"s";"s";"0";"0";"s";31;"s";"s";"0";"0";"s";"s";"0";"s";"0";"0";"s";"s";"s";"s";"0";"0";"0";"s";"s";"0";"0";"0";"0";"s";"0";"0";"0";"0";"0";"0";"s";"0";"0";"0";"0";"s";"s";"s";"0";"0";"0";"s";"0";"s";"0";"0";"s";"s";"s";"0";"0";"0";"0";"s";"s";"s";"0";"0";"s";"18";"s";"s";"0";"0";"s";70;"s";"s";"0";"0";"s";74;"s";"s";"0";"0";"s";"s";"s";"s";"0";"0";"0";"s";"s";"s";"0";"0";"s";"s";"0";"s";"0";"0";"0";"s";"s";"0";"0";"0";"0";"s";"0";"0";"0";"0";"0";"0";"s";"0";"0";"0";"0";"s";"s";"s";"0";"0";"0";"s";"0";"s";"0";"0";"0";"s";"s";"0";"0";"0";"0";"s";"s";"s";"0";"0";"s";"s";"s";"s";"0";"0";"s";"8";"s";"s";"0";"0";"s";"15";"s";"s";"0";"0";"s";16
"Scolca";"2B274";2019;"50";"s";"0";"0";"s";75;"23";"s";"0";"0";"s";"38";"s";"s";"0";"0";"s";"s";"s";"s";"0";"0";"s";"17";"s";"0";"0";"0";"0";"s";"s";"0";"0";"0";"0";"s";"s";"s";"0";"0";"0";"s";"0";"0";"0";"0";"0";"0";"1";"s";"0";"0";"s";1;"2";"s";"0";"0";"s";2;"30";"s";"0";"0";"s";33;"39";"s";"0";"0";"s";45;"28";"s";"0";"0";"s";37;"s";"s";"0";"0";"s";"s";"s";"s";"0";"0";"0";"s";"s";"s";"0";"0";"0";"17";"s";"s";"0";"0";"0";"s";"0";"s";"0";"0";"0";"s";"0";"s";"0";"0";"0";"s";"s";"s";"0";"0";"s";"13";"s";"s";"0";"0";"0";"11";"s";"0";"0";"0";"0";"s";"15";"s";"0";"0";"s";"19";"69";"s";"0";"0";"s";60;"70";"s";"0";"0";"s";61;"s";"s";"0";"0";"s";"s";"s";"s";"0";"0";"s";"s";"s";"s";"0";"0";"s";"s";"s";"s";"0";"0";"0";"s";"s";"s";"0";"0";"s";"s";"s";"s";"0";"0";"0";"s";"0";"s";"0";"0";"0";"s";"s";"s";"0";"0";"0";"s";"s";"s";"0";"0";"0";"s";"s";"0";"0";"0";"s";"s";"s";"s";"0";"0";"s";"23";"11";"s";"0";"0";"s";"10";"16";"s";"0";"0";"s";"13";"18";"s";"0";"0";"s";13
"Sermano";"2B275";2019;"36";"s";"0";"s";"s";56;"s";"s";"0";"s";"s";"s";"s";"s";"0";"s";"s";"16";"s";"s";"0";"s";"0";"s";"s";"0";"0";"0";"s";"s";"0";"s";"0";"0";"0";"s";"s";"0";"0";"0";"0";"s";"0";"0";"0";"0";"0";"0";"1";"s";"0";"s";"s";1;"2";"s";"0";"s";"s";2;"32";"s";"0";"s";"s";27;"45";"s";"0";"s";"s";42;"31";"s";"0";"s";"s";32;"s";"s";"0";"s";"s";"s";"s";"0";"0";"s";"0";"s";"s";"s";"0";"0";"s";"14";"s";"0";"0";"0";"s";"s";"0";"0";"0";"0";"0";"0";"0";"s";"0";"0";"s";"s";"s";"s";"0";"s";"0";"s";"s";"s";"0";"s";"s";"s";"s";"0";"0";"0";"s";"11";"10";"s";"0";"s";"s";"15";"72";"s";"0";"s";"s";66;"75";"s";"0";"s";"s";69;"s";"s";"0";"s";"s";"s";"s";"s";"0";"0";"0";"s";"s";"s";"0";"s";"s";"s";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"s";"0";"0";"s";"0";"s";"0";"s";"0";"0";"0";"s";"s";"s";"0";"0";"s";"s";"s";"s";"0";"0";"s";"s";"s";"s";"0";"0";"0";"15";"11";"s";"0";"s";"s";"10";"15";"s";"0";"s";"s";"12";"13";"s";"0";"s";"s";8
"Serra-di-Fiumorbo";"2B277";2019;"255";"56";"0";"s";"s";337;"122";"s";"0";"s";"s";"164";"47";"s";"0";"0";"s";"66";"41";"s";"0";"s";"s";"56";"s";"s";"0";"s";"s";"s";"s";"s";"0";"0";"0";"17";"s";"s";"0";"0";"0";"s";"0";"s";"0";"0";"0";"s";"1";"2";"0";"s";"s";1;"2";"2";"0";"s";"s";2;"39";"22";"0";"s";"s";37;"57";"35";"0";"s";"s";53;"45";"38";"0";"s";"s";42;"26";"s";"0";"0";"s";"46";"29";"s";"0";"s";"s";"43";"s";"s";"0";"0";"s";"55";"s";"s";"0";"0";"s";"20";"0";"0";"0";"0";"0";"0";"s";"s";"0";"0";"s";"s";"46";"s";"0";"s";"s";"64";"41";"s";"0";"s";"s";"53";"s";"s";"0";"0";"s";"s";"14";"15";"0";"s";"s";"15";"64";"60";"0";"s";"s";63;"65";"59";"0";"s";"s";63;"s";"s";"0";"s";"s";"133";"s";"s";"0";"s";"0";"31";"s";"s";"0";"s";"s";"s";"s";"0";"0";"0";"0";"s";"s";"s";"0";"0";"0";"s";"s";"s";"0";"0";"0";"s";"s";"s";"0";"0";"s";"s";"s";"0";"0";"0";"0";"s";"s";"s";"0";"0";"s";"12";"34";"s";"0";"0";"s";"48";"64";"s";"0";"s";"s";"82";"9";"7";"0";"s";"s";"8";"12";"9";"0";"s";"s";"12";"10";"9";"0";"s";"s";10
"Silvareccio";"2B280";2019;"68";"15";"0";"s";"s";94;"44";"s";"0";"s";"s";"62";"28";"s";"0";"s";"s";"40";"s";"s";"0";"0";"0";"s";"s";"s";"0";"0";"s";"s";"s";"0";"0";"0";"0";"s";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"s";"s";1;"2";"2";"0";"s";"s";2;"49";"26";"0";"s";"s";44;"60";"43";"0";"s";"s";56;"52";"32";"0";"s";"s";47;"s";"s";"0";"s";"s";"17";"s";"s";"0";"0";"s";"22";"s";"s";"0";"0";"0";"s";"s";"0";"0";"s";"0";"s";"0";"0";"0";"0";"0";"0";"s";"0";"0";"s";"0";"s";"s";"s";"0";"0";"s";"22";"s";"s";"0";"0";"s";"22";"s";"s";"0";"s";"s";"s";"16";"s";"0";"s";"s";"16";"65";"s";"0";"s";"s";65;"66";"s";"0";"s";"s";66;"s";"s";"0";"s";"s";"s";"s";"0";"0";"0";"0";"s";"s";"s";"0";"s";"s";"s";"s";"0";"0";"0";"0";"s";"0";"0";"0";"0";"0";"0";"s";"s";"0";"0";"s";"s";"0";"s";"0";"s";"0";"s";"s";"0";"0";"0";"0";"s";"s";"0";"0";"s";"s";"s";"s";"s";"0";"0";"0";"12";"s";"s";"0";"0";"s";"32";"8";"8";"0";"s";"s";"8";"12";"10";"0";"s";"s";"11";"10";"11";"0";"s";"s";10
"Sisco";"2B281";2019;"751";"267";"0";"0";"46";1063;"339";"147";"0";"0";"25";"511";"112";"73";"0";"0";"13";"198";"116";"s";"0";"0";"s";"164";"58";"s";"0";"0";"s";"83";"s";"s";"0";"0";"s";"46";"s";"s";"0";"0";"s";"s";"s";"s";"0";"0";"0";"s";"1";"1";"0";"0";"1";1;"2";"2";"0";"0";"2";2;"40";"27";"0";"0";"42";37;"52";"45";"0";"0";"57";51;"43";"40";"0";"0";"48";42;"56";"64";"0";"0";"11";"131";"s";"s";"0";"0";"s";"99";"177";"s";"0";"0";"s";"216";"s";"s";"0";"0";"s";"62";"0";"s";"0";"0";"0";"s";"s";"39";"0";"0";"s";"s";"123";"s";"0";"0";"s";"184";"108";"s";"0";"0";"s";"157";"s";"s";"0";"0";"s";"103";"15";"17";"0";"0";"17";"17";"64";"53";"0";"0";"59";60;"63";"52";"0";"0";"59";60;"264";"s";"0";"0";"s";"391";"75";"s";"0";"0";"s";"120";"319";"s";"0";"0";"s";"474";"20";"s";"0";"0";"s";"37";"s";"26";"0";"0";"s";"45";"s";"23";"0";"0";"s";"37";"s";"22";"0";"0";"s";"41";"24";"s";"0";"0";"s";"44";"40";"s";"0";"0";"s";"62";"76";"s";"0";"0";"s";"119";"172";"24";"0";"0";"12";"208";"9";"6";"0";"0";"10";"9";"12";"5";"0";"0";"11";"10";"10";"4";"0";"0";"9";7
